name,brand,price,processor,Ram,Ram_type,ROM,ROM_type,GPU,OS,display_size,resolution_width,resolution_height,warranty,image_url,buy_url,source
"Lenovo LOQ, Intel Core i7 14th Gen 14700HX, NVIDIA RTX 5060 8GB, 16GB RAM, 1TB SSD, 15.6""(39.6cm), 144Hz, Windows 11, Office 2024, Grey, 2.4Kg, 83JE00U5IN, 572 AI Tops, 3 Mon. Game Pass Gaming Laptop",Lenovo,148990.0,Intel Core I7 14Th,16.0,DDR4,512.0,SSD,Nvidia Rtx 5060,Windows 11,15.6,3840,2160,1,https://m.media-amazon.com/images/I/81R1CVv8wtL._SL500_.jpg,,amazon
"HP Victus, AMD Ryzen 7 7445HS, 6GB RTX 4050,16GB DDR5(Upgradeable) 512GB SSD, 144Hz, IPS, 300nits, FHD, 15.6''/39.6cm, Win11, M365* Office24, Blue, 2.29kg, fb3130AX/3118AX, BL,DTS Audio, Gaming Laptop",HP,108990.0,Amd Ryzen 7 7445Hs,16.0,DDR5,512.0,SSD,Rtx 4050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71r7u+PdBgL._SL500_.jpg,,amazon
"acer Nitro V, AMD Ryzen 5 6600H, NVIDIA GeForce RTX 3050-6GB, 16GB DDR5, 512GB SSD, FHD IPS, 15.6""/39.6cm, 165 Hz, Win 11 Home, Obsidian Black, 2.1KG, ANV15-41, Gaming Laptop",Acer,74990.0,Amd Ryzen 5 6600H,16.0,DDR5,512.0,SSD,Nvidia Geforce Rtx 3050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51ViDFxb0ZL._SL500_.jpg,,amazon
"ASUS ROG Flow Z13 (Kojima Limited Edition),AMD Ryzen AI MAX+ 395,128GB RAM,1TB SSD,QHD+,13.4""(34 cm),Windows 11,M365 Basic(1Y)* Office 24,Decennium Gold,1.72 Kg,GZ302EAC-RU180WS,Creator/Gaming Laptop",ASUS,379990.0,Intel Core i5,128.0,DDR4,128.0,SSD,Intel Iris Xe,Windows 11,13.4,1366,768,1,https://m.media-amazon.com/images/I/71VNRxcvs6L._SL500_.jpg,,amazon
"Lenovo V15 G4 AMD Ryzen 5 7520U 15.6 inch FHD Laptop, AMD Graphics, 16GB DDR5 5500Mhz Ram, 512GB SSD NVMe, Windows 11, Dolby Audio, Arctic Grey, 1 Year Onsite Brand Warranty",Lenovo,52260.0,Amd Ryzen 5 7520U,16.0,DDR5,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71aup0IO2ZL._SL500_.jpg,,amazon
"Alienware 16 Aurora Gaming Laptop, Intel Core 7 240H, 16GB, 1TB SSD, 16"" (40.64cm) WQXGA 300 Nits, NVIDIA RTX 4050, 6GB GDDR6, Backlit KB, Windows 11+Microsoft Office Home 2024, Indigo, 2.57kg",Mi,114990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Nvidia Rtx 4050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81pdPogh8CL._SL500_.jpg,,amazon
"GIGABYTE AORUS Master 16 BZHC6INE64SH, Intel® Core™ Ultra 9 275HX, RTX™ 5090, 16"" OLED QHD 240Hz, DDR5 5600 16GB*2, Gen4 1TB, Gaming Laptop (Black/ 2.5 kg), Win 11Home",Mi,409990.0,Intel Core i5,8.0,DDR5,512.0,SSD,Intel Iris Xe,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/61x+9KK4mML._SL500_.jpg,,amazon
"MSI Thin A15, AMD 7th Gen. Ryzen 5 7535HS, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050, GDDR6 4GB/Cosmos Gray/1.8Kg) B7UCX-105IN",MSI,63990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 2050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51EKq6oCbrL._SL500_.jpg,,amazon
"ASUS ROG Strix G16, AMD Ryzen 9 8940HX Gaming Laptop (RTX 5070 Ti/140W TGP/16GB RAM/1TB SSD/FHD+/16""/165Hz/90WHrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/2.5 Kg) G614PR-RV032WS",ASUS,239990.0,Amd Ryzen 9 8940Hx,16.0,DDR4,512.0,SSD,Rtx 5070,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71uagSrE+wL._SL500_.jpg,,amazon
"acer Nitro V15, Intel Core i7-13th Gen 13620H Processor, NVIDIA GeForce RTX 5060-8GB GDDR7(16GB DDR4, 512GB) IPS FHD, 15.6""/39.6cm, 165Hz, Win 11 Home, Obsidian Black, 2.1KG, ANV15-52 Gaming Laptop",Acer,125990.0,Intel Core I7-13Th,16.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 5060,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/613CwNuNuWL._SL500_.jpg,,amazon
"ASUS ROG Zephyrus G16,Intel Core Ultra 9 285H Gaming Laptop(RTX 5080-16GB/120W TGP/32GB/2TB/2.5K QHD+/16""/240Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/1.95 Kg) GU605CW-QR133WS",ASUS,359990.0,Intel Core Ultra 9,8.0,DDR4,512.0,SSD,Rtx 5080,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/71ocHj2Sq6L._SL500_.jpg,,amazon
"acer Nitro V 15 Gaming Laptop 15.6"" FHD IPS 165Hz Intel 8-core i5-13420H 16GB RAM 512GB SSD GeForce RTX 5050 GDDR7 DLSS4 (Up to 440 AI Tops) Backlit Thunderbolt WiFi6 Win11 ICP Hub",Acer,109990.0,Intel Core i5,16.0,DDR4,512.0,SSD,Rtx 5050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71dlx3fWLsL._SL500_.jpg,,amazon
"Lenovo LOQ 12th Gen Intel Core i5-12450HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 3050A 4GB GDDR6/100% sRGB/Office 24/Luna Grey/1.77Kg), 83LK009VIN",Lenovo,75790.0,Intel Core I5-12450Hx,8.0,DDR4,512.0,SSD,Nvidia Rtx 3050A,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/41gWAmJ8q-L._SL500_.jpg,,amazon
"ASUS TUF A15 (2026),AMD Ryzen 7 170, RTX 3050-4GB, 32GB RAM (Upgradeable), 1TB SSD, FHD, 15.6""(39.6 cm), Windows 11, M365 Basic(1 Year),Office 2024,Graphite Black,2.3 Kg,FA506NCQ-HN010WS,Gaming Laptop",ASUS,90990.0,Amd Ryzen 7 170,32.0,DDR4,512.0,SSD,Rtx 3050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71GbMtlHOUL._SL500_.jpg,,amazon
"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, NVIDIA GeForce RTX 3050, 16GB RAM, 512GB SSD, FHD 144Hz 250 nits, 15.6"", Windows 11, MS Office, Black, 2.30KG, FA566NCR-HN254WS Gaming Laptop",ASUS,68990.0,Amd Ryzen 7 7435Hs,16.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 3050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71ycW+AeqxL._SL500_.jpg,,amazon
"Lenovo LOQ Intel Core i7-13645HX | NVIDIA RTX 4050 6GB (16GB RAM/512GB SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/Office Home 2024/3 Mon. Game Pass/Grey/1.8Kg), 83DV01FYIN Gaming Laptop",Lenovo,104990.0,Intel Core I7-13645Hx,16.0,DDR4,512.0,SSD,Nvidia Rtx 4050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/8107BhtbdyL._SL500_.jpg,,amazon
"HP Victus, AMD Ryzen 5 8645HS, 6GB RTX 3050 Gaming Laptop (16GB DDR5, 512GB SSD),144Hz,300 nits,IPS, 15.6''/39.6cm, FHD, Win11, Office 24, Blue, 2,29kg, Backlit Kb,HD Camera, fb3012AX",HP,79990.0,Amd Ryzen 5 8645Hs,16.0,DDR5,512.0,SSD,Rtx 3050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/715HmseOWIL._SL500_.jpg,,amazon
"acer Nitro Lite 16,13th Gen, Intel Core i7 13620H Processor,NVIDIA GeForce RTX 3050-6 GB GDDR6,16GB/ 512 GB,16.0""/40.64 cm,165 Hz, Win 11 Home, White, 1.95 kg, NL16-71G, Backlit KB,Gaming Laptop",Acer,82800.0,Intel Core I7 13620H,8.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 3050,Windows 11,16.0,1920,1080,1,https://m.media-amazon.com/images/I/81pV6W6b0ML._SL500_.jpg,,amazon
"ASUS ROG Strix G16, Intel Core Ultra 9 275HX, Gaming Laptop(RTX 5060-8GB/115W TGP/16GB/1TB /2.5K QHD+/16""/240Hz/90WHrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/) G615LM-S5128WS",ASUS,204990.0,Intel Core Ultra 9,8.0,DDR4,512.0,SSD,Rtx 5060,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/71PYcEAwWgL._SL500_.jpg,,amazon
"Alienware 16 Aurora Gaming Laptop, Intel Core 7 240H Processor, 16GB DDR5, 1TB SSD, RTX 5050 8GB GDDR7, 16.0"" 2.5k, 300 nits Display, Keyboard with 101 Key Backlight, Interstellar Indigo, 2.57kg",Mi,136990.0,Intel Core i5,16.0,DDR5,512.0,SSD,Rtx 5050,Windows 11,16.0,1920,1080,1,https://m.media-amazon.com/images/I/71G0mTe23fL._SL500_.jpg,,amazon
"Lenovo Legion 9 Intel Core i9-13980HX 16"" (40.64cm) 3.2K Mini LED 1200Nits 165Hz Gaming Laptop (32GB/2TB SSD/NVIDIA RTX 4090 16GB/Black/2.5Kg), 83AG0044IN +GB700 Backpack",Lenovo,453835.0,Intel Core I9-13980Hx,8.0,DDR4,512.0,SSD,Nvidia Rtx 4090,Windows 11,15.6,2560,1600,1,https://m.media-amazon.com/images/I/71ZlJkF8CLL._SL500_.jpg,,amazon
"ASUS ROG Strix Scar16 Gaming Laptop,Intel Core Ultra 9 275HX+24GB RTX 5090,32GB,2TB SSD with Logitech G502 LS Wireless Gaming Mouse, 25000DPI Programmable and Logitech GProX Wired Gaming Headset",ASUS,373824.0,Intel Core Ultra 9,8.0,DDR4,512.0,SSD,Rtx 5090,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/51Ia9vF9WbL._SL500_.jpg,,amazon
"ASUS TUF A14 (2026),AMD Ryzen AI MAX+ 392, AMD Radeon 8060S iGPU,32GB RAM,1TB SSD, QHD+, 14""(35.5 cm),Windows 11, M365 Basic(1Y)* Office 2024,Jaeger Gray,1.48 Kg,FA401EA-RG020WS, Creator/Gaming Laptop",ASUS,199990.0,Intel Core i5,32.0,DDR4,512.0,SSD,Amd Radeon 8060S,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/81OqrEm5FSL._SL500_.jpg,,amazon
"ASUS TUF A16 (2026), AMD Ryzen 7 170, RTX 4050-6GB, 16GB RAM (Upgradeable), 1TB SSD, FHD+, 16""(40 cm), Windows 11 Home, M365 Basic(1 Year)* Office 2024,Mecha Gray,2.2 Kg,FA607NUQ-RL063WS,Gaming Laptop",ASUS,108990.0,Amd Ryzen 7 170,16.0,DDR4,512.0,SSD,Rtx 4050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81IIM0rmiGL._SL500_.jpg,,amazon
"MSI Thin 15, Intel 12th Gen. i5-12450H, 40CM FHD 144Hz Gaming Laptop (16GB/512GB NVMe SSD/Windows 11 Home/MSO 2021/NVIDIA GeForce RTX 2050, GDDR6 4GB/Cosmos Gray/1.86Kg) B12UCX-2471IN",MSI,65115.0,Intel Core i5,8.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 2050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71VG3azYMjL._SL500_.jpg,,amazon
"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, NVIDIA GeForce RTX 3050, 16GB RAM, 1TB SSD, FHD 144Hz 250 nits, 15.6"", Windows 11, Black, 2.30KG, FA566NCR-HN117W Gaming Laptop",ASUS,72990.0,Amd Ryzen 7 7435Hs,16.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 3050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81l-Q1BiWyL._SL500_.jpg,,amazon
"HP Victus, 13th Gen Intel Core i5-13420H, 6GB RTX 3050, 16GB DDR4, 512GB SSD, FHD, 144Hz, 300 nits, IPS, 15.6''/39.6cm, Windows 11 Home, Office24, Blue, 2.29kg, fa2196TX, Gaming Laptop",HP,76900.0,Intel Core I5-13420H,16.0,DDR4,512.0,SSD,Rtx 3050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/61j-1aJgDDL._SL500_.jpg,,amazon
"Lenovo Legion Pro 5 2025 Intel Core i7-14650HX| NVIDIA RTX 5060 8GB (32GB RAM/1TB SSD/WQXGA IPS/240Hz/16(40.64cm)/Windows 11/Office 2024+AI Now/Black/2.4Kg), 83NN0046IN AI Powered Gaming Laptop",Lenovo,192490.0,Intel Core I7-14650Hx,32.0,DDR4,512.0,SSD,Nvidia Rtx 5060,Windows 11,15.6,3840,2160,1,https://m.media-amazon.com/images/I/81qULFZkHvL._SL500_.jpg,,amazon
"ASUS ROG Zephyrus G14,AMD Ryzen AI 9 HX 370 Gaming Laptop(RTX 5070 Ti -12GB/110W TGP/32GB/2TB/3K OLED/14/120Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/1.57 Kg) GA403WR-QS123WS",ASUS,279990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Rtx 5070,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71uPoxSrtQL._SL500_.jpg,,amazon
"acer Nitro V 16S, Intel Core 5-210H Processor, NVIDIA GeForce RTX 5050-8GB GDDR7, 16GB DDR5, 512GB, FHD IPS, 16""/40.6cm, 180Hz, Win 11, Obsidian Black, 2.1KG, ANV16S-71, RGB KB, Gaming Laptop",Acer,104990.0,Intel Core i5,16.0,DDR5,512.0,SSD,Nvidia Geforce Rtx 5050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71RLJXgP5zL._SL500_.jpg,,amazon
"Lenovo IdeaPad Slim 3, AMD Ryzen 7 8840HS, 24GB RAM, 1TB SSD, WUXGA IPS, AI PC, 15.3""/38.8cm, Backlit Keyboard, Windows 11, Office Home 2024, Grey, 1.6Kg, 1Yr ADP Free, 83KA004TIN, AI Powered Laptop",Lenovo,77490.0,Amd Ryzen 7 8840Hs,24.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,15.3,1920,1080,1,https://m.media-amazon.com/images/I/81qhEwftqEL._SL500_.jpg,,amazon
"Acer ALG, 13th Gen Intel Core i5-13420H, NVIDIA GeForce RTX 3050-6GB DDR6, 16GB RAM, 512GB SSD, FHD 15.6""/39.62 cm, 144Hz, Windows 11 Home, Steel Gray, 1.99 KG, AL15G-53,Gaming Laptop",Acer,78800.0,Intel Core I5-13420H,16.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 3050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81G1L3nptrL._SL500_.jpg,,amazon
"Lenovo LOQ 2025, AMD Ryzen 7-250, RTX 5050-8GB, 24GB RAM, 1TB SSD, 440 AI Tops, FHD, 15.6""/39.6cm, 144Hz, Windows 11, Office 2024, Grey, 2.4Kg, 3 Mon. Game Pass, 83JG008NIN, AI Gaming Laptop",Lenovo,126500.0,Intel Core i5,24.0,DDR4,512.0,SSD,Rtx 5050,Windows 11,15.6,3840,2160,1,https://m.media-amazon.com/images/I/813jrBDb2DL._SL500_.jpg,,amazon
"HP Victus, 14th Gen Intel Core i5-14450HX, 6GB RTX 3050, 24GB DDR5, 512GB SSD, FHD, 144Hz, IPS, 300 nits, 15.6''/39.6cm, Win11, M365* Office24, Mica Silver, 2.3kg, fa2303tx, RGB Gaming Laptop",HP,86833.0,Intel Core I5-14450Hx,24.0,DDR5,512.0,SSD,Rtx 3050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71KML--Vz9L._SL500_.jpg,,amazon
"MSI Stealth 14 AI Studio, Intel Core Ultra 7 155H, Built-in AI,36CM 2.8K OLED 120Hz Gaming Laptop(32GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4070, GDDR6 8GB /Star Blue/1.7Kg), A1VGG-054IN",MSI,201990.0,Intel Core Ultra 7,8.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 4070,Windows 11,15.6,2880,1800,1,https://m.media-amazon.com/images/I/71dqm5Rec7L._SL500_.jpg,,amazon
"Lenovo LOQ Intel Core i7-13620H 15.6"" (39.6cm) FHD IPS 144Hz 350Nits Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 4060 8GB/3 Month Game Pass/Office 2021/Storm Grey/2.4Kg), 82XV00BRIN",Lenovo,124990.0,Intel Core I7-13620H,8.0,DDR4,512.0,SSD,Nvidia Rtx 4060,Windows 11,15.6,3840,2160,1,https://m.media-amazon.com/images/I/81f7dTXcl4L._SL500_.jpg,,amazon
"Lenovo LOQ Essential AMD Ryzen 7 7735HS | NVIDIA RTX 3050 6GB (16GB RAM/512GB SSD/144Hz Refresh Rate/15.6"" (39.6cm)/Windows 11/Office Home 2024/3 Mon. Game Pass/Grey/1.8Kg), 83S0009SIN Gaming Laptop",Lenovo,99061.0,Amd Ryzen 7 7735Hs,16.0,DDR4,512.0,SSD,Nvidia Rtx 3050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71uIKhayZPL._SL500_.jpg,,amazon
"acer AspireGo14, Intel Core Ultra5 125H AI Processor,Office 2024 + M365 Basic, 16 GB RAM, 512 GB SSD, WUXGA IPS, 14.0""/35.56 cm, Win 11 Home, Steel Gray, 1.5 kg, AG14-71M, Backlit KB, Premium Laptop",Acer,58490.0,Intel Core Ultra5,16.0,DDR4,512.0,SSD,Intel Iris Xe,Windows 11,14.0,1920,1080,1,https://m.media-amazon.com/images/I/71JI131B9SL._SL500_.jpg,,amazon
"MSI Thin 15, Intel 12th Gen. Core i5-12450H, 40CM FHD 144Hz Gaming Laptop(16GB/512GB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 2050,GDDR 4GB /Cosmos Gray/1.86Kg), B12UCX-1695IN",MSI,68900.0,Intel Core i5,8.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 2050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71VG3azYMjL._SL500_.jpg,,amazon
"Lenovo Legion 5 2025 Intel Core i7-13650HX | NVIDIA RTX 5050 8GB (16GB RAM/512GB SSD/WUXGA IPS/165Hz/15.3"" (38.8cm)/Windows 11/Office 2024+AI Now/Black/2.1Kg), 83LY00NDIN AI Powered Gaming Laptop",Lenovo,148990.0,Intel Core I7-13650Hx,16.0,DDR4,512.0,SSD,Nvidia Rtx 5050,Windows 11,15.3,1920,1080,1,https://m.media-amazon.com/images/I/81z2cp243hL._SL500_.jpg,,amazon
"ASUS Vivobook Go 14, AMD Ryzen 5 7520U, 16GB RAM, 512GB SSD, FHD 14"", Windows 11, Office Home 2024, M365 Basic (1Year)*, Black, 1.38kg, E1404FA-EB2542WS, AMD Radeon iGPU, 42WHrs, Thin & Light Laptop",ASUS,55990.0,Amd Ryzen 5 7520U,16.0,DDR4,512.0,SSD,Amd Radeon Igpu,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71AfM5k3J4L._SL500_.jpg,,amazon
"NIAKUN Gaming Laptop,Ryzen 7 5700U 8C/16T Processor,15.6 Inch Laptop Computer,AMD (up to 4.3Ghz),16GB RAM 1TB SSD,AMD Radeon Graphics,15.6” FHD 1920 * 1080 Display,WiFi 5,BT5.0,Backlit Keyboard",Mi,109867.0,Intel Core i5,16.0,DDR4,512.0,SSD,Amd Radeon Graphics,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/711r3RNmNoL._SL500_.jpg,,amazon
"ASUS ROG Strix G16,Intel Core Ultra 9 275HX Gaming Laptop(NVIDIA RTX 5080-16GB/175W TGP/32GB/1TB/FHD+/16""/165Hz/Windows 11/M365 Basic (1Year)*/Office Home 2024/Eclipse Gray/2.65 Kg) G615LW-RV148WS",ASUS,329990.0,Intel Core Ultra 9,8.0,DDR4,512.0,SSD,Nvidia Rtx 5080,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81DG4kEeiIL._SL500_.jpg,,amazon
"Lenovo LOQ 2025 AMD Ryzen 7 250| NVIDIA RTX 5050 8GB (16GB RAM/1TB SSD/144Hz Refresh Rate/440 AI TOPS/15.6"" (39.6cm)/Windows 11/Office 2024/3 Mon. Game Pass/Grey/2.4Kg), 83JG008KIN",Lenovo,124990.0,Amd Ryzen 7 250,16.0,DDR4,512.0,SSD,Nvidia Rtx 5050,Windows 11,15.6,3840,2160,1,https://m.media-amazon.com/images/I/81FIxhWGWOL._SL500_.jpg,,amazon
"Lenovo LOQ Intel Core i7-13650HX 15.6"" (39.6cm) 144Hz 300Nits FHD Gaming Laptop (16GB/512GB SSD/Win 11/NVIDIA RTX 3050 6GB Graphics/100% sRGB/Office 24/1Yr ADP Free/Grey/2.4Kg), 83DV018PIN",Lenovo,99761.0,Intel Core I7-13650Hx,8.0,DDR4,512.0,SSD,Nvidia Rtx 3050,Windows 11,15.6,3840,2160,1,https://m.media-amazon.com/images/I/817OmCfodvL._SL500_.jpg,,amazon
"ASUS ROG Flow Z13 (2025), AMD Ryzen AI MAX+ 395,AMD Radeon iGPU, 32GB/1TB, 2.5K QHD+,Touchscreen, 13.4"", 34 cm,Windows 11, M365 Basic(1yr)* Office24, Off Black, 1.59 Kg, GZ302EA-RU520WS, Gaming Laptop",ASUS,249990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Amd Radeon Igpu,Windows 11,13.4,1366,768,1,https://m.media-amazon.com/images/I/615VSi-JX7L._SL500_.jpg,,amazon
"MSI Katana 15, Intel 14th Gen. i7-14650HX, 40cm QHD 165Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 5070, GDDR7 8GB/Black/2.4Kg) B14WGK-256IN",MSI,169990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 5070,Windows 11,15.6,3840,2160,1,https://m.media-amazon.com/images/I/51A5XFhflQL._SL500_.jpg,,amazon
"Lenovo Legion 5 2025 Intel Core i7-13650HX | NVIDIA RTX 5050 8GB (16GB RAM/512GB SSD/WUXGA IPS/165Hz/15.3"" (38.8cm)/Windows 11/Office 2024+AI Now/Black/2.1Kg), 83LY00SUIN AI Powered Gaming Laptop",Lenovo,148990.0,Intel Core I7-13650Hx,16.0,DDR4,512.0,SSD,Nvidia Rtx 5050,Windows 11,15.3,1920,1080,1,https://m.media-amazon.com/images/I/81txuYXyrAL._SL500_.jpg,,amazon
"ASUS TUF F16,14th Gen,Intel Core i7 14650HX,Gaming Laptop(RTX 5070-8GB/115W TGP/32GB/1TB /2.5K QHD+/16""/165Hz/90WHrs/Windows 11/M365 Basic (1Year)*/Office Home 2024/Jaeger Gray/2.2 Kg)FX688JPR-QT043WS",ASUS,199990.0,Intel Core I7 14650Hx,8.0,DDR4,512.0,SSD,Rtx 5070,Windows 11,15.6,1366,768,1,https://m.media-amazon.com/images/I/81atbNHvlaL._SL500_.jpg,,amazon
"ASUS TUF Gaming A15, AMD Ryzen 7 7435HS, NVIDIA GeForce RTX 3050, 16GB RAM, 512GB SSD, FHD 144Hz 250 nits, 15.6"", Windows 11, MS Office, Black, 2.30KG, FA506NCR-HN075WS Gaming Laptop",ASUS,68990.0,Amd Ryzen 7 7435Hs,16.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 3050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71UEoJcmA7L._SL500_.jpg,,amazon
"Lenovo Legion Pro 5 2025 Intel Core Ultra 9 275HX | NVIDIA RTX 5070 8GB (32GB RAM/1TB SSD/WQXGA OLED/165Hz/16 (40.6cm)/Windows 11/Office 2024+AI Now/Black/2.4Kg), 83F3007BIN AI Powered Gaming Laptop",Lenovo,228490.0,Intel Core Ultra 9,32.0,DDR4,512.0,SSD,Nvidia Rtx 5070,Windows 11,15.6,3840,2160,1,https://m.media-amazon.com/images/I/71KGXzD3sdL._SL500_.jpg,,amazon
"Omen 16 Max, AMD Ryzen AI 9 HX 375, 12GB RTX 5070 Ti, 32GB DDR5, 1TB SSD, 2K(1920 x 1200),165Hz, 400 nits,3ms, IPS, 16''/40.6cm, Win11, M365*Office24, Shadow Black, 2.71kg, ak0070ax, RGB Gaming Laptop",Mi,257990.0,Intel Core i5,32.0,DDR5,512.0,SSD,Rtx 5070,Windows 11,15.6,2560,1600,1,https://m.media-amazon.com/images/I/61yqt551O9L._SL500_.jpg,,amazon
"MSI Cyborg 15 AI, Intel Core Ultra 5 125H, Built-in AI, 40CM Gaming Laptop(16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA GeForce RTX 4050, GDDR6 6GB/Translucent Black/1.9Kg), A1VEK-051IN",MSI,96990.0,Intel Core Ultra 5,8.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 4050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71K5-xtYmaL._SL500_.jpg,,amazon
"Acer ALG, 13th Gen, Intel Core i7 13620H, NVIDIA GeForce RTX 3050-6GB, 16GB RAM, 512GB SSD, FHD 15.6""/39.62 cm, 144Hz, Windows 11 Home, Steel Gray, 1.99 KG, AL15G-53, Premium Metal Body Gaming Laptop",Acer,71990.0,Intel Core I7 13620H,16.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 3050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81sAOthl+7L._SL500_.jpg,,amazon
"MSI Thin 15, Intel 13th Gen. i5-13420H, 40CM FHD 144Hz Gaming Laptop (16GB/1TB NVMe SSD/Windows 11 Home/NVIDIA RTX 3050, GDDR6 6GB/Cosmos Gray/1.86Kg) B13UDX-3090IN",MSI,79990.0,Intel Core i5,8.0,DDR4,512.0,SSD,Nvidia Rtx 3050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71VG3azYMjL._SL500_.jpg,,amazon
"Lenovo Legion Pro 7 2025 Intel Core Ultra 9 275HX | NVIDIA RTX 5080 16GB (32GB RAM/1TB SSD/WQXGA OLED/240Hz/16 (40.6cm)/Windows 11/Office 2024+AI Now/Black/2.5Kg), 83F500D9IN AI Powered Gaming Laptop",Lenovo,365990.0,Intel Core Ultra 9,32.0,DDR4,512.0,SSD,Nvidia Rtx 5080,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/81vKJm5dS3L._SL500_.jpg,,amazon
"HP Smartchoice Victus, AMD Ryzen 7 7445HS 4GB NVIDIA GeForce RTX 2050 - (16 GB/512 GB SSD/Windows 11 Home) FHD,144Hz, 300 nits,15.6'', M365* Office24, Blue, 2.29kg,15-fb3122AX/23ax Gaming Laptop",HP,69499.0,Amd Ryzen 7 7445Hs,8.0,DDR4,512.0,SSD,Nvidia Geforce Rtx 2050,Windows 11,15.6,1920,1080,1,https://m.media-amazon.com/images/I/71j5dTzty-L._SL500_.jpg,,amazon
